,Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagena,MasVnrAreana,GarageYrBltna,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
67,573,12.321630986164447,60.0,3.0,4.418840607796598,9.484861214150138,1.0,2.0,1.0,3.0,1.0,2.0,0.0,19.0,2.0,1.0,3.0,5.0,7.0,5.0,2009.0,2009.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,3.0,4.0,4.0,3.0,3.0,5.0,0.0,4.0,0.0,846.0,846.0,2.0,3.0,1.0,3.0,6.740519359606223,846.0,0.0,7.433666540166168,0.0,0.0,2.0,1.0,3.0,1.0,2.0,6.000000000000002,4.0,0.0,1.0,4.0,2009.0,2.0,2.0,650.0,2.0,3.0,2.0,208.00000000000006,114.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,7.000000000000002,2009.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1275,11.842229212112828,50.0,3.0,3.970291913552122,8.587092318795904,1.0,2.0,0.0,1.0,1.0,2.0,0.0,16.0,2.0,1.0,3.0,1.0,5.0,6.0,1910.0,2003.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,4.0,2.0,3.0,1.0,5.0,0.0,4.0,0.0,661.0,661.0,2.0,4.0,1.0,3.0,6.493753839851686,589.0,0.0,7.1308988302963465,0.0,0.0,2.0,0.0,3.0,1.0,1.0,8.000000000000002,4.0,1.0,4.0,2.0,1985.0,1.0,2.0,552.0,2.0,3.0,2.0,242.00000000000006,0.0,81.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,11.000000000000002,2007.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
69,823,12.323855681186558,60.0,3.0,4.0943445622221,9.424967763522051,1.0,2.0,1.0,1.0,1.0,2.0,0.0,13.0,2.0,1.0,3.0,5.0,7.0,5.0,2003.0,2003.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,3.0,4.0,3.0,3.0,4.0,5.0,0.0,4.0,0.0,847.0,847.0,2.0,4.0,1.0,3.0,6.741700694652055,886.0,0.0,7.457609289715606,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.000000000000002,4.0,1.0,4.0,5.0,2003.0,3.0,2.0,433.0,2.0,3.0,2.0,100.00000000000003,48.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,10.000000000000002,2007.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
70,316,12.146853285870202,60.0,3.0,4.2626798770413155,8.961237781491874,1.0,2.0,1.0,1.0,1.0,0.0,0.0,13.0,2.0,1.0,3.0,5.0,7.0,5.0,2004.0,2005.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,3.0,4.0,3.0,3.0,1.0,6.0,425.0,4.0,0.0,291.0,716.0,2.0,4.0,1.0,3.0,6.573680166960646,716.0,0.0,7.266827347520591,1.0,0.0,2.0,1.0,3.0,1.0,2.0,6.000000000000002,4.0,1.0,4.0,4.0,2004.0,3.0,2.0,432.0,2.0,3.0,2.0,100.00000000000003,51.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,7.000000000000002,2009.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
71,10,11.678439903447801,190.0,3.0,3.912023005428146,8.911934336161424,1.0,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,5.0,6.0,1939.0,1950.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,6.0,851.0,4.0,0.0,140.0,991.0,2.0,4.0,1.0,3.0,6.981934677156389,0.0,0.0,6.981934677156389,1.0,0.0,1.0,0.0,2.0,2.0,1.0,5.000000000000001,4.0,2.0,3.0,4.0,1939.0,2.0,1.0,205.0,3.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0000000000000002,2008.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1001,11.314474526246391,20.0,3.0,4.30406509320417,9.230731061623915,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,1952.0,1952.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.8501261661455,0.0,0.0,6.8501261661455,0.0,0.0,1.0,0.0,2.0,1.0,0.0,4.000000000000001,3.0,0.0,1.0,2.0,1956.0,1.0,2.0,528.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,7.000000000000002,2009.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
73,689,12.8790171187726,20.0,3.0,4.0943445622221,8.99826039301795,1.0,2.0,0.0,3.0,1.0,0.0,0.0,20.0,2.0,1.0,3.0,3.0,8.0,6.0,2007.0,2007.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,3.0,4.0,3.0,3.0,3.0,6.0,945.0,4.0,0.0,474.0,1419.0,2.0,4.0,1.0,3.0,7.257707677160043,0.0,0.0,7.257707677160043,1.0,0.0,2.0,0.0,2.0,1.0,2.0,7.000000000000002,4.0,1.0,4.0,4.0,2007.0,2.0,2.0,567.0,2.0,3.0,2.0,140.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,10.000000000000002,2007.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1123,11.626254150277232,20.0,3.0,4.0943445622221,9.096723645189213,1.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,1956.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,5.0,0.0,4.0,0.0,672.0,672.0,2.0,4.0,1.0,2.0,6.866933284461882,0.0,0.0,6.866933284461882,0.0,0.0,1.0,0.0,3.0,1.0,1.0,5.000000000000001,4.0,0.0,1.0,3.0,1956.0,1.0,1.0,288.0,2.0,3.0,2.0,64.00000000000001,0.0,0.0,0.0,160.0,0.0,0.0,2.0,2.0,0.0,10.000000000000002,2009.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
75,867,12.424806488355683,20.0,3.0,4.204692619390966,9.27387839278017,1.0,2.0,1.0,3.0,1.0,0.0,0.0,19.0,2.0,1.0,3.0,3.0,8.0,5.0,2006.0,2007.0,0.0,0.0,10.0,10.0,3.0,274.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,4.0,0.0,1638.0,1638.0,2.0,4.0,1.0,3.0,7.406103381237015,0.0,0.0,7.406103381237015,0.0,0.0,2.0,0.0,3.0,1.0,2.0,6.000000000000002,4.0,1.0,4.0,4.0,2007.0,2.0,3.0,870.0,2.0,3.0,2.0,192.00000000000006,80.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,11.000000000000002,2007.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1215,11.809319478024031,85.0,3.0,4.23410650459726,9.230633075243944,1.0,2.0,1.0,1.0,1.0,0.0,0.0,8.0,2.0,1.0,3.0,0.0,5.0,5.0,1962.0,1962.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,784.0,4.0,0.0,141.0,925.0,2.0,2.0,1.0,3.0,6.906754778648554,0.0,0.0,6.906754778648554,1.0,0.0,1.0,0.0,3.0,1.0,1.0,6.000000000000002,4.0,0.0,1.0,4.0,1962.0,1.0,1.0,300.0,2.0,3.0,2.0,150.00000000000003,72.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.000000000000001,2006.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
77,590,11.283512300642423,40.0,1.0,3.912023005428146,9.11602969250494,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,3.0,5.0,6.0,1930.0,1960.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,5.0,0.0,4.0,0.0,742.0,742.0,2.0,2.0,1.0,2.0,6.658011045870748,0.0,156.0,6.840546529288687,0.0,0.0,1.0,0.0,2.0,1.0,1.0,4.000000000000001,4.0,0.0,1.0,2.0,1988.0,1.0,1.0,308.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,600.0,8.000000000000002,2008.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
78,160,12.676076274775909,60.0,3.0,4.897839799950911,9.871893680944948,1.0,2.0,1.0,3.0,1.0,2.0,0.0,13.0,2.0,1.0,3.0,5.0,7.0,5.0,2005.0,2006.0,0.0,0.0,10.0,10.0,2.0,456.0,2.0,3.0,4.0,3.0,3.0,2.0,6.0,57.0,4.0,0.0,1335.0,1392.0,2.0,4.0,1.0,3.0,7.238496840894365,1070.0,0.0,7.808729306744399,1.0,0.0,2.0,1.0,4.0,1.0,2.0,9.000000000000002,4.0,1.0,4.0,4.0,2006.0,2.0,2.0,576.0,2.0,3.0,2.0,239.00000000000006,132.0,0.0,168.0,0.0,0.0,0.0,3.0,2.0,0.0,3.000000000000001,2006.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
79,254,11.970350312009105,80.0,3.0,4.442651256490317,9.14313162228273,1.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,2.0,1.0,3.0,4.0,6.0,7.0,1964.0,1991.0,2.0,0.0,6.0,6.0,2.0,108.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,270.0,6.0,580.0000000000001,452.0,1302.0,2.0,4.0,1.0,3.0,7.171656822768514,0.0,0.0,7.171656822768514,0.0,1.0,2.0,0.0,3.0,1.0,2.0,7.000000000000002,3.0,0.0,1.0,4.0,1964.0,2.0,1.0,309.0,2.0,3.0,2.0,333.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,10.000000000000002,2007.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1130,11.84939770159144,90.0,1.0,4.0943445622221,8.881836305004144,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,5.0,5.0,1980.0,1980.0,0.0,0.0,3.0,2.0,2.0,180.0,1.0,3.0,2.0,3.0,3.0,4.0,6.0,936.0,4.0,0.0,0.0,936.0,2.0,2.0,1.0,3.0,6.841615476477592,0.0,0.0,6.841615476477592,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.000000000000001,4.0,0.0,1.0,2.0,1980.0,1.0,2.0,672.0,2.0,3.0,2.0,49.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,8.000000000000002,2007.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
81,880,11.824079893607152,20.0,3.0,4.0943445622221,8.853665428037448,1.0,2.0,1.0,1.0,1.0,4.0,0.0,15.0,2.0,1.0,3.0,3.0,5.0,8.0,1978.0,2005.0,0.0,0.0,10.0,10.0,2.0,90.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,646.0,4.0,0.0,218.0,864.0,2.0,4.0,1.0,3.0,6.761572768804055,0.0,0.0,6.761572768804055,1.0,0.0,1.0,0.0,3.0,1.0,1.0,6.000000000000002,4.0,0.0,1.0,4.0,1978.0,1.0,1.0,336.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.000000000000002,2009.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
82,536,11.585246126549855,190.0,3.0,4.248495242049359,8.853665428037448,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,5.0,5.0,7.0,1910.0,1991.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,4.0,6.0,969.0,4.0,0.0,148.0,1117.0,2.0,2.0,1.0,3.0,6.709304340258298,527.0,0.0,7.205635176410364,1.0,0.0,1.0,0.0,3.0,1.0,1.0,5.000000000000001,4.0,0.0,1.0,0.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,85.00000000000001,0.0,148.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0000000000000002,2008.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
83,1048,11.884489021402711,20.0,3.0,4.04305126783455,9.131838143821223,1.0,2.0,3.0,1.0,1.0,0.0,0.0,15.0,2.0,1.0,3.0,3.0,5.0,5.0,1994.0,1995.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,1.0,6.0,686.0,4.0,0.0,304.0,990.0,2.0,4.0,1.0,3.0,6.897704943128636,0.0,0.0,6.897704943128636,0.0,1.0,1.0,0.0,3.0,1.0,1.0,5.000000000000001,4.0,0.0,1.0,2.0,1996.0,1.0,2.0,672.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0000000000000004,2008.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1174,12.20856952572876,50.0,3.0,4.927253685157205,9.799792316197362,1.0,2.0,1.0,0.0,1.0,0.0,0.0,17.0,2.0,1.0,3.0,1.0,5.0,6.0,1946.0,1994.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,152.0,1.0,469.0000000000001,977.0,1598.0,2.0,2.0,1.0,3.0,7.400009517162692,971.0,479.0,8.034631032923107,0.0,0.0,3.0,0.0,3.0,1.0,3.0,12.000000000000004,0.0,1.0,4.0,0.0,2005.0,0.0,0.0,0.0,0.0,0.0,2.0,122.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.000000000000001,2007.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
85,959,12.128111104060462,20.0,3.0,4.174387269895637,9.041921720351217,1.0,2.0,0.0,1.0,1.0,0.0,0.0,15.0,2.0,1.0,3.0,3.0,7.0,5.0,2003.0,2003.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,3.0,4.0,3.0,3.0,2.0,6.0,699.0,4.0,0.0,638.0,1337.0,2.0,4.0,1.0,3.0,7.198183577101943,0.0,0.0,7.198183577101943,1.0,0.0,2.0,0.0,3.0,1.0,2.0,6.000000000000002,4.0,0.0,1.0,4.0,2003.0,2.0,2.0,531.0,2.0,3.0,2.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,10.000000000000002,2007.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1405,11.56171562913966,50.0,3.0,4.0943445622221,9.250522161609013,1.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,1.0,3.0,1.0,3.0,4.0,1915.0,1950.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,2.0,3.0,1.0,5.0,0.0,4.0,0.0,672.0,672.0,2.0,2.0,1.0,3.0,6.542471960506805,520.0,0.0,7.101675971619444,0.0,0.0,1.0,0.0,3.0,1.0,1.0,6.000000000000002,4.0,0.0,1.0,2.0,1998.0,1.0,3.0,936.0,2.0,3.0,2.0,216.00000000000006,0.0,160.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0000000000000002,2006.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
87,512,12.219309648562168,120.0,3.0,3.6888794541139363,8.823500727991181,1.0,2.0,1.0,1.0,1.0,0.0,0.0,21.0,2.0,1.0,4.0,3.0,7.0,5.0,2005.0,2006.0,0.0,0.0,10.0,10.0,3.0,94.0,2.0,3.0,4.0,3.0,3.0,1.0,5.0,0.0,4.0,0.0,1368.0,1368.0,2.0,4.0,1.0,3.0,7.221105098182496,0.0,0.0,7.221105098182496,0.0,0.0,2.0,0.0,2.0,1.0,2.0,6.000000000000002,4.0,1.0,4.0,4.0,2005.0,2.0,2.0,474.0,2.0,3.0,2.0,132.00000000000003,35.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.000000000000001,2006.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
88,212,12.133501952695338,20.0,3.0,4.418840607796598,9.251482315307356,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,6.0,5.0,2009.0,2009.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,2.0,6.0,36.0,4.0,0.0,1176.0,1212.0,2.0,4.0,1.0,3.0,7.10002716662926,0.0,0.0,7.10002716662926,0.0,0.0,2.0,0.0,3.0,1.0,2.0,6.000000000000002,4.0,0.0,1.0,4.0,2009.0,2.0,2.0,460.0,2.0,3.0,2.0,100.00000000000003,22.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.000000000000001,2010.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
89,123,11.820410164718188,20.0,3.0,4.31748811353631,9.15525040565822,1.0,2.0,0.0,1.0,1.0,2.0,0.0,8.0,2.0,1.0,3.0,3.0,6.0,7.0,1958.0,1958.0,2.0,0.0,3.0,2.0,2.0,135.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,570.0,4.0,0.0,510.0,1080.0,2.0,3.0,1.0,3.0,6.984716320118266,0.0,0.0,6.984716320118266,0.0,0.0,1.0,0.0,3.0,1.0,1.0,5.000000000000001,4.0,0.0,1.0,4.0,1958.0,1.0,1.0,288.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,3.0,2.0,0.0,6.000000000000002,2008.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
90,872,12.20856952572876,60.0,3.0,4.248495242049359,9.076808979351659,1.0,2.0,0.0,1.0,1.0,0.0,0.0,15.0,2.0,1.0,3.0,5.0,6.0,5.0,1998.0,1998.0,0.0,0.0,10.0,10.0,2.0,116.0,1.0,3.0,4.0,3.0,3.0,1.0,6.0,505.0,4.0,0.0,299.0,804.0,2.0,4.0,1.0,3.0,6.6895992691789665,878.0,0.0,7.427738840532894,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.000000000000002,4.0,0.0,1.0,4.0,1998.0,2.0,2.0,523.0,2.0,3.0,2.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.000000000000002,2010.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
91,365,12.154779351142624,60.0,3.0,4.0943445622221,9.841612148818038,1.0,2.0,1.0,1.0,1.0,1.0,0.0,12.0,2.0,1.0,3.0,5.0,6.0,5.0,1976.0,1976.0,0.0,0.0,6.0,6.0,2.0,120.0,1.0,3.0,4.0,3.0,3.0,2.0,6.0,712.0,4.0,0.0,84.0,796.0,2.0,2.0,1.0,3.0,6.672032945461067,784.0,0.0,7.3613754289773485,1.0,0.0,2.0,1.0,3.0,1.0,1.0,6.000000000000002,4.0,1.0,3.0,4.0,1976.0,3.0,2.0,566.0,2.0,3.0,2.0,306.00000000000006,111.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,7.000000000000002,2006.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
92,1085,12.141534124392603,60.0,3.0,4.0943445622221,9.475086413144904,1.0,2.0,3.0,1.0,1.0,2.0,0.0,13.0,2.0,1.0,3.0,5.0,6.0,5.0,1995.0,1996.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,592.0,4.0,0.0,99.0,691.0,2.0,3.0,1.0,3.0,6.53813982376767,807.0,0.0,7.311886164077165,0.0,0.0,2.0,1.0,3.0,1.0,1.0,6.000000000000002,4.0,1.0,3.0,4.0,1995.0,3.0,2.0,409.0,2.0,3.0,2.0,315.00000000000006,44.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,7.000000000000002,2006.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
93,1339,12.206072645530174,60.0,3.0,4.553876891600541,9.506734385029983,1.0,2.0,1.0,1.0,1.0,2.0,0.0,15.0,2.0,1.0,3.0,5.0,7.0,5.0,2002.0,2002.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,3.0,4.0,3.0,3.0,1.0,6.0,700.0,4.0,0.0,216.0,916.0,2.0,4.0,1.0,3.0,6.824373670043086,941.0,0.0,7.528869256642251,1.0,0.0,2.0,1.0,3.0,1.0,2.0,8.000000000000002,4.0,0.0,1.0,5.0,2002.0,2.0,2.0,492.0,2.0,3.0,2.0,146.00000000000003,91.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.000000000000002,2006.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
94,444,12.058152515453552,120.0,3.0,3.970291913552122,8.27435700675629,1.0,2.0,0.0,1.0,1.0,0.0,0.0,14.0,2.0,1.0,4.0,3.0,7.0,5.0,2006.0,2007.0,0.0,0.0,2.0,3.0,2.0,72.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,0.0,4.0,0.0,1258.0,1258.0,2.0,4.0,1.0,3.0,7.1372784372603855,0.0,0.0,7.1372784372603855,0.0,0.0,2.0,0.0,2.0,1.0,2.0,6.000000000000002,4.0,1.0,4.0,4.0,2007.0,3.0,3.0,648.0,2.0,3.0,2.0,144.00000000000003,16.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.000000000000002,2007.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
95,15,11.964001084330445,20.0,3.0,4.0943445622221,9.298351249298895,1.0,2.0,1.0,1.0,1.0,2.0,0.0,8.0,2.0,1.0,3.0,3.0,6.0,5.0,1960.0,1960.0,2.0,0.0,3.0,2.0,2.0,212.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,733.0,4.0,0.0,520.0,1253.0,2.0,2.0,1.0,3.0,7.133295954896068,0.0,0.0,7.133295954896068,1.0,0.0,1.0,1.0,2.0,1.0,1.0,5.000000000000001,4.0,1.0,2.0,4.0,1960.0,2.0,1.0,352.0,2.0,3.0,2.0,0.0,213.0,176.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.000000000000001,2008.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
96,705,12.269047444691562,20.0,3.0,4.248495242049359,9.035986984831403,1.0,2.0,0.0,1.0,1.0,0.0,0.0,15.0,2.0,1.0,3.0,3.0,7.0,5.0,2004.0,2005.0,0.0,0.0,10.0,10.0,2.0,109.0,2.0,3.0,4.0,3.0,3.0,3.0,6.0,712.0,4.0,0.0,761.0,1473.0,2.0,4.0,1.0,3.0,7.302496423727326,0.0,0.0,7.302496423727326,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.000000000000002,4.0,0.0,1.0,4.0,2004.0,2.0,2.0,606.0,2.0,3.0,2.0,0.0,35.0,0.0,144.0,0.0,0.0,0.0,3.0,2.0,0.0,5.000000000000001,2010.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
97,564,12.128111104060462,50.0,3.0,4.189654742026425,9.98874739648695,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,6.0,7.0,1918.0,1950.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,5.0,0.0,4.0,0.0,1163.0,1163.0,2.0,4.0,1.0,3.0,7.0587581525186645,511.0,0.0,7.422971251049421,0.0,0.0,2.0,0.0,4.0,1.0,1.0,8.000000000000002,4.0,1.0,4.0,2.0,1955.0,3.0,2.0,396.0,2.0,3.0,0.0,72.00000000000001,36.0,0.0,0.0,144.0,0.0,0.0,3.0,2.0,0.0,7.000000000000002,2008.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
98,723,11.732060994886899,20.0,3.0,4.248495242049359,9.002085433155722,1.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,2.0,1.0,3.0,3.0,4.0,7.0,1970.0,1970.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,191.0,4.0,0.0,673.0,864.0,2.0,4.0,1.0,3.0,6.761572768804055,0.0,0.0,6.761572768804055,0.0,0.0,1.0,0.0,3.0,1.0,1.0,5.000000000000001,4.0,0.0,1.0,2.0,1994.0,1.0,2.0,463.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,7.000000000000002,2009.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
99,443,12.000891794590137,50.0,1.0,3.9512437185814275,8.738735461363472,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0,1.0,5.0,7.0,1930.0,1992.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,4.0,2.0,3.0,1.0,5.0,0.0,4.0,0.0,1078.0,1078.0,2.0,2.0,1.0,3.0,7.028201432058005,445.0,0.0,7.360739903058278,0.0,0.0,2.0,0.0,3.0,1.0,1.0,8.000000000000002,4.0,1.0,4.0,2.0,1930.0,1.0,2.0,360.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.000000000000002,2008.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
100,142,12.468436909997665,20.0,3.0,4.356708826689592,9.362632182318439,1.0,2.0,0.0,1.0,1.0,0.0,0.0,15.0,2.0,1.0,3.0,3.0,7.0,5.0,2005.0,2005.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,3.0,4.0,3.0,3.0,3.0,6.0,1300.0,4.0,0.0,434.0,1734.0,2.0,4.0,1.0,3.0,7.458186157340487,0.0,0.0,7.458186157340487,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.000000000000002,4.0,0.0,1.0,4.0,2005.0,3.0,2.0,660.0,2.0,3.0,2.0,160.00000000000003,24.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0000000000000002,2006.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
